id,link,created,uploader_steam_id,uploader_name,uploader_profile_url,uploader_avatar,status,rocket_league_id,match_guid,title,map_code,match_type,team_size,playlist_id,duration,overtime,overtime_seconds,season,season_type,date,date_has_timezone,visibility,min_rank_id,min_rank_tier,min_rank_division,min_rank_name,max_rank_id,max_rank_tier,max_rank_division,max_rank_name,groups_wert,blue_color,blue_players_wert,blue_stats_ball_possession_time,blue_stats_ball_time_in_side,blue_stats_core_shots,blue_stats_core_shots_against,blue_stats_core_goals,blue_stats_core_goals_against,blue_stats_core_saves,blue_stats_core_assists,blue_stats_core_score,blue_stats_core_shooting_percentage,blue_stats_boost_bpm,blue_stats_boost_bcpm,blue_stats_boost_avg_amount,blue_stats_boost_amount_collected,blue_stats_boost_amount_stolen,blue_stats_boost_amount_collected_big,blue_stats_boost_amount_stolen_big,blue_stats_boost_amount_collected_small,blue_stats_boost_amount_stolen_small,blue_stats_boost_count_collected_big,blue_stats_boost_count_stolen_big,blue_stats_boost_count_collected_small,blue_stats_boost_count_stolen_small,blue_stats_boost_amount_overfill,blue_stats_boost_amount_overfill_stolen,blue_stats_boost_amount_used_while_supersonic,blue_stats_boost_time_zero_boost,blue_stats_boost_time_full_boost,blue_stats_boost_time_boost_0_25,blue_stats_boost_time_boost_25_50,blue_stats_boost_time_boost_50_75,blue_stats_boost_time_boost_75_100,blue_stats_movement_total_distance,blue_stats_movement_time_supersonic_speed,blue_stats_movement_time_boost_speed,blue_stats_movement_time_slow_speed,blue_stats_movement_time_ground,blue_stats_movement_time_low_air,blue_stats_movement_time_high_air,blue_stats_movement_time_powerslide,blue_stats_movement_count_powerslide,blue_stats_positioning_time_defensive_third,blue_stats_positioning_time_neutral_third,blue_stats_positioning_time_offensive_third,blue_stats_positioning_time_defensive_half,blue_stats_positioning_time_offensive_half,blue_stats_positioning_time_behind_ball,blue_stats_positioning_time_infront_ball,blue_stats_demo_inflicted,blue_stats_demo_taken,orange_color,orange_players_wert,orange_stats_ball_possession_time,orange_stats_ball_time_in_side,orange_stats_core_shots,orange_stats_core_shots_against,orange_stats_core_goals,orange_stats_core_goals_against,orange_stats_core_saves,orange_stats_core_assists,orange_stats_core_score,orange_stats_core_shooting_percentage,orange_stats_boost_bpm,orange_stats_boost_bcpm,orange_stats_boost_avg_amount,orange_stats_boost_amount_collected,orange_stats_boost_amount_stolen,orange_stats_boost_amount_collected_big,orange_stats_boost_amount_stolen_big,orange_stats_boost_amount_collected_small,orange_stats_boost_amount_stolen_small,orange_stats_boost_count_collected_big,orange_stats_boost_count_stolen_big,orange_stats_boost_count_collected_small,orange_stats_boost_count_stolen_small,orange_stats_boost_amount_overfill,orange_stats_boost_amount_overfill_stolen,orange_stats_boost_amount_used_while_supersonic,orange_stats_boost_time_zero_boost,orange_stats_boost_time_full_boost,orange_stats_boost_time_boost_0_25,orange_stats_boost_time_boost_25_50,orange_stats_boost_time_boost_50_75,orange_stats_boost_time_boost_75_100,orange_stats_movement_total_distance,orange_stats_movement_time_supersonic_speed,orange_stats_movement_time_boost_speed,orange_stats_movement_time_slow_speed,orange_stats_movement_time_ground,orange_stats_movement_time_low_air,orange_stats_movement_time_high_air,orange_stats_movement_time_powerslide,orange_stats_movement_count_powerslide,orange_stats_positioning_time_defensive_third,orange_stats_positioning_time_neutral_third,orange_stats_positioning_time_offensive_third,orange_stats_positioning_time_defensive_half,orange_stats_positioning_time_offensive_half,orange_stats_positioning_time_behind_ball,orange_stats_positioning_time_infront_ball,orange_stats_demo_inflicted,orange_stats_demo_taken,playlist_name,map_name,server_name,server_region,dateiname,blue_name,orange_name,recorder
16ad9f5b-f4bd-48f2-a5d7-b6275fed6948,https://ballchasing.com/api/replays/16ad9f5b-f4bd-48f2-a5d7-b6275fed6948,2024-12-03T16:23:20.966649Z,76561198164643612,jlt.,https://steamcommunity.com/id/jlt_rl/,https://avatars.steamstatic.com/ec8d9c6c8a5c6d7c91e21b4ca4843884ee9bf83c.jpg,ok,D7DC7CC54C2FD50CEA673CAF1CC86532,FE7C43C611EFB191C11E4E9D5E677929,2024-12-03.17.23 jlt. Ranked Doubles Loss,stadium_foggy_p,Online,2.0,ranked-doubles,362.0,True,11.0,16,free2play,2024-12-03T17:23:20+01:00,True,public,grand-champion-3,21.0,3.0,Grand Champion III Division 3,grand-champion-3,21.0,3.0,Grand Champion III Division 3,"[{'id': 'grand-champion-2s-replays-2024-1-ywj89pqkjn', 'name': 'Grand Champion 2s Replays (2024-12-01) Part 14', 'link': 'https://ballchasing.com/api/groups/grand-champion-2s-replays-2024-1-ywj89pqkjn'}]",blue,"[{'start_time': 0, 'end_time': 362.5843, 'name': '05Mehdi', 'id': {'platform': 'epic', 'id': '170e3432cb96487db2e91417e70fdc33'}, 'mvp': True, 'rank': {'id': 'grand-champion-3', 'tier': 21, 'division': 3, 'name': 'Grand Champion III Division 3'}, 'car_id': 4284, 'car_name': 'Fennec', 'camera': {'fov': 110, 'height': 100, 'pitch': -5, 'distance': 270, 'stiffness': 0.35, 'swivel_speed': 4, 'transition_speed': 1.7}, 'steering_sensitivity': 1.5, 'stats': {'core': {'shots': 4, 'shots_against': 10, 'goals': 2, 'goals_against': 2, 'saves': 6, 'assists': 0, 'score': 879, 'mvp': True, 'shooting_percentage': 50}, 'boost': {'bpm': 476, 'bcpm': 504.68756, 'avg_amount': 49.69, 'amount_collected': 2898, 'amount_stolen': 519, 'amount_collected_big': 2158, 'amount_stolen_big': 310, 'amount_collected_small': 740, 'amount_stolen_small': 209, 'count_collected_big': 27, 'count_stolen_big': 5, 'count_collected_small': 66, 'count_stolen_small': 19, 'amount_overfill': 556, 'amount_overfill_stolen': 195, 'amount_used_while_supersonic': 549, 'time_zero_boost': 47.77, 'percent_zero_boost': 13.865266, 'time_full_boost': 39.85, 'percent_full_boost': 11.566482, 'time_boost_0_25': 120.72, 'time_boost_25_50': 87.92, 'time_boost_50_75': 58.08, 'time_boost_75_100': 87.04, 'percent_boost_0_25': 34.12483, 'percent_boost_25_50': 24.853006, 'percent_boost_50_75': 16.41791, 'percent_boost_75_100': 24.60425}, 'movement': {'avg_speed': 1642, 'total_distance': 557986, 'time_supersonic_speed': 86.34, 'time_boost_speed': 140.9, 'time_slow_speed': 134.86, 'time_ground': 186.18, 'time_low_air': 154.41, 'time_high_air': 21.51, 'time_powerslide': 8.88, 'count_powerslide': 99, 'avg_powerslide_duration': 0.09, 'avg_speed_percentage': 71.391304, 'percent_slow_speed': 37.243855, 'percent_boost_speed': 38.9119, 'percent_supersonic_speed': 23.844242, 'percent_ground': 51.416737, 'percent_low_air': 42.642914, 'percent_high_air': 5.9403477}, 'positioning': {'avg_distance_to_ball': 2383, 'avg_distance_to_ball_possession': 2068, 'avg_distance_to_ball_no_possession': 2606, 'avg_distance_to_mates': 3109, 'time_defensive_third': 169.77, 'time_neutral_third': 125.38, 'time_offensive_third': 66.96, 'time_defensive_half': 237.04, 'time_offensive_half': 125.06, 'time_behind_ball': 289.51, 'time_infront_ball': 72.6, 'time_most_back': 162.1, 'time_most_forward': 175.2, 'time_closest_to_ball': 176.6, 'time_farthest_from_ball': 161, 'percent_defensive_third': 46.88354, 'percent_offensive_third': 18.491617, 'percent_neutral_third': 34.624836, 'percent_defensive_half': 65.462585, 'percent_offensive_half': 34.537422, 'percent_behind_ball': 79.95084, 'percent_infront_ball': 20.049156, 'percent_most_back': 47.049606, 'percent_most_forward': 50.851887, 'percent_closest_to_ball': 51.258236, 'percent_farthest_from_ball': 46.730328}, 'demo': {'inflicted': 0, 'taken': 0}}}, {'start_time': 0, 'end_time': 362.5843, 'name': 'Velho.', 'id': {'platform': 'steam', 'id': '76561198368725994'}, 'rank': {'id': 'grand-champion-3', 'tier': 21, 'division': 3, 'name': 'Grand Champion III Division 3'}, 'car_id': 4284, 'car_name': 'Fennec', 'camera': {'fov': 110, 'height': 90, 'pitch': -4, 'distance': 270, 'stiffness': 0.35, 'swivel_speed': 7.1, 'transition_speed': 1.2}, 'steering_sensitivity': 1.44, 'stats': {'core': {'shots': 4, 'shots_against': 10, 'goals': 1, 'goals_against': 2, 'saves': 0, 'assists': 0, 'score': 327, 'mvp': False, 'shooting_percentage': 25}, 'boost': {'bpm': 342, 'bcpm': 398.10757, 'avg_amount': 53.56, 'amount_collected': 2286, 'amount_stolen': 380, 'amount_collected_big': 1562, 'amount_stolen_big': 205, 'amount_collected_small': 724, 'amount_stolen_small': 175, 'count_collected_big': 20, 'count_stolen_big': 4, 'count_collected_small': 68, 'count_stolen_small': 15, 'amount_overfill': 477, 'amount_overfill_stolen': 196, 'amount_used_while_supersonic': 192, 'time_zero_boost': 12.68, 'percent_zero_boost': 3.6803763, 'time_full_boost': 53.61, 'percent_full_boost': 15.5603285, 'time_boost_0_25': 79.88, 'time_boost_25_50': 93.43, 'time_boost_50_75': 66.27, 'time_boost_75_100': 118.85, 'percent_boost_0_25': 22.28608, 'percent_boost_25_50': 26.066458, 'percent_boost_50_75': 18.488964, 'percent_boost_75_100': 33.158497}, 'movement': {'avg_speed': 1602, 'total_distance': 542475, 'time_supersonic_speed': 54, 'time_boost_speed': 156.23, 'time_slow_speed': 151.67, 'time_ground': 215.61, 'time_low_air': 140.42, 'time_high_air': 5.87, 'time_powerslide': 6.81, 'count_powerslide': 52, 'avg_powerslide_duration': 0.13, 'avg_speed_percentage': 69.652176, 'percent_slow_speed': 41.909367, 'percent_boost_speed': 43.169384, 'percent_supersonic_speed': 14.921249, 'percent_ground': 59.577232, 'percent_low_air': 38.800774, 'percent_high_air': 1.6219951}, 'positioning': {'avg_distance_to_ball': 2483, 'avg_distance_to_ball_possession': 2295, 'avg_distance_to_ball_no_possession': 2595, 'avg_distance_to_mates': 3109, 'time_defensive_third': 172.29, 'time_neutral_third': 129.87, 'time_offensive_third': 59.74, 'time_defensive_half': 254.47, 'time_offensive_half': 107.43, 'time_behind_ball': 280.66, 'time_infront_ball': 81.24, 'time_most_back': 175.5, 'time_most_forward': 162.9, 'goals_against_while_last_defender': 2, 'time_closest_to_ball': 161.5, 'time_farthest_from_ball': 176.6, 'percent_defensive_third': 47.607075, 'percent_offensive_third': 16.507322, 'percent_neutral_third': 35.885605, 'percent_defensive_half': 70.315, 'percent_offensive_half': 29.684996, 'percent_behind_ball': 77.55181, 'percent_infront_ball': 22.44819, 'percent_most_back': 50.93896, 'percent_most_forward': 47.281803, 'percent_closest_to_ball': 46.875454, 'percent_farthest_from_ball': 51.258236}, 'demo': {'inflicted': 1, 'taken': 0}}}]",130.81,159.6,8,10,3,2,6,0,1206,37.5,818,902.79517,103.25,5184,899,3720,515,1464,384,47,9,134,34,1033,391,741,60.45,93.46,200.6,181.35,124.35,205.89,1100461,140.34,297.13,286.53,401.78998,294.83002,27.380001,15.690001,151,342.06,255.25,126.7,491.51,232.48999,570.17004,153.84,1,0,orange,"[{'start_time': 0, 'end_time': 362.5843, 'name': 'jlt.', 'id': {'platform': 'steam', 'id': '76561198164643612'}, 'rank': {'id': 'grand-champion-3', 'tier': 21, 'division': 3, 'name': 'Grand Champion III Division 3'}, 'car_id': 4284, 'car_name': 'Fennec', 'camera': {'fov': 110, 'height': 100, 'pitch': -5, 'distance': 260, 'stiffness': 0.35, 'swivel_speed': 3.3, 'transition_speed': 1.5}, 'steering_sensitivity': 2, 'stats': {'core': {'shots': 6, 'shots_against': 8, 'goals': 2, 'goals_against': 3, 'saves': 3, 'assists': 0, 'score': 760, 'mvp': False, 'shooting_percentage': 33.333332}, 'boost': {'bpm': 420, 'bcpm': 447.91455, 'avg_amount': 45.04, 'amount_collected': 2572, 'amount_stolen': 810, 'amount_collected_big': 1796, 'amount_stolen_big': 542, 'amount_collected_small': 776, 'amount_stolen_small': 268, 'count_collected_big': 22, 'count_stolen_big': 6, 'count_collected_small': 69, 'count_stolen_small': 23, 'amount_overfill': 209, 'amount_overfill_stolen': 57, 'amount_used_while_supersonic': 86, 'time_zero_boost': 51.31, 'percent_zero_boost': 14.892753, 'time_full_boost': 21.22, 'percent_full_boost': 6.1591153, 'time_boost_0_25': 146.36, 'time_boost_25_50': 74.73, 'time_boost_50_75': 52.42, 'time_boost_75_100': 80.7, 'percent_boost_0_25': 41.320118, 'percent_boost_25_50': 21.097654, 'percent_boost_50_75': 14.7991295, 'percent_boost_75_100': 22.783092}, 'movement': {'avg_speed': 1562, 'total_distance': 528098, 'time_supersonic_speed': 56.33, 'time_boost_speed': 150.43, 'time_slow_speed': 155.21, 'time_ground': 204.24, 'time_low_air': 145.81, 'time_high_air': 11.91, 'time_powerslide': 9.11, 'count_powerslide': 95, 'avg_powerslide_duration': 0.1, 'avg_speed_percentage': 67.91304, 'percent_slow_speed': 42.879242, 'percent_boost_speed': 41.558685, 'percent_supersonic_speed': 15.562062, 'percent_ground': 56.426125, 'percent_low_air': 40.28346, 'percent_high_air': 3.2904189}, 'positioning': {'avg_distance_to_ball': 2097, 'avg_distance_to_ball_possession': 1988, 'avg_distance_to_ball_no_possession': 2196, 'avg_distance_to_mates': 2804, 'time_defensive_third': 169.45, 'time_neutral_third': 106.16, 'time_offensive_third': 86.36, 'time_defensive_half': 226.26, 'time_offensive_half': 135.71, 'time_behind_ball': 271.5, 'time_infront_ball': 90.47, 'time_most_back': 157.9, 'time_most_forward': 183.7, 'goals_against_while_last_defender': 2, 'time_closest_to_ball': 182.5, 'time_farthest_from_ball': 159, 'percent_defensive_third': 46.81327, 'percent_offensive_third': 23.85833, 'percent_neutral_third': 29.328398, 'percent_defensive_half': 62.507942, 'percent_offensive_half': 37.49206, 'percent_behind_ball': 75.00622, 'percent_infront_ball': 24.993784, 'percent_most_back': 45.830547, 'percent_most_forward': 53.319016, 'percent_closest_to_ball': 52.970715, 'percent_farthest_from_ball': 46.149826}, 'demo': {'inflicted': 0, 'taken': 0}}}, {'start_time': 0, 'end_time': 362.5843, 'name': 'Feetlover34', 'id': {'platform': 'steam', 'id': '76561199013541842'}, 'rank': {'id': 'grand-champion-3', 'tier': 21, 'division': 3, 'name': 'Grand Champion III Division 3'}, 'car_id': 4284, 'car_name': 'Fennec', 'camera': {'fov': 110, 'height': 110, 'pitch': -4, 'distance': 270, 'stiffness': 0.5, 'swivel_speed': 5, 'transition_speed': 1.4}, 'steering_sensitivity': 1.5, 'stats': {'core': {'shots': 4, 'shots_against': 8, 'goals': 0, 'goals_against': 3, 'saves': 3, 'assists': 2, 'score': 510, 'mvp': False, 'shooting_percentage': 0}, 'boost': {'bpm': 416, 'bcpm': 405.42188, 'avg_amount': 44.65, 'amount_collected': 2328, 'amount_stolen': 348, 'amount_collected_big': 1670, 'amount_stolen_big': 176, 'amount_collected_small': 658, 'amount_stolen_small': 172, 'count_collected_big': 18, 'count_stolen_big': 2, 'count_collected_small': 58, 'count_stolen_small': 16, 'amount_overfill': 149, 'amount_overfill_stolen': 41, 'amount_used_while_supersonic': 261, 'time_zero_boost': 60.25, 'percent_zero_boost': 17.487593, 'time_full_boost': 27.14, 'percent_full_boost': 7.877398, 'time_boost_0_25': 150.65, 'time_boost_25_50': 71.42, 'time_boost_50_75': 51.7, 'time_boost_75_100': 73.89, 'percent_boost_0_25': 43.332565, 'percent_boost_25_50': 20.54306, 'percent_boost_50_75': 14.8708515, 'percent_boost_75_100': 21.253525}, 'movement': {'avg_speed': 1506, 'total_distance': 506552, 'time_supersonic_speed': 42.69, 'time_boost_speed': 146.4, 'time_slow_speed': 169.61, 'time_ground': 203.85, 'time_low_air': 135.67, 'time_high_air': 19.18, 'time_powerslide': 3.85, 'count_powerslide': 48, 'avg_powerslide_duration': 0.08, 'avg_speed_percentage': 65.478264, 'percent_slow_speed': 47.284637, 'percent_boost_speed': 40.814045, 'percent_supersonic_speed': 11.90131, 'percent_ground': 56.83022, 'percent_low_air': 37.822693, 'percent_high_air': 5.3470864}, 'positioning': {'avg_distance_to_ball': 2357, 'avg_distance_to_ball_possession': 2419, 'avg_distance_to_ball_no_possession': 2332, 'avg_distance_to_mates': 2804, 'time_defensive_third': 178.78, 'time_neutral_third': 112.1, 'time_offensive_third': 67.82, 'time_defensive_half': 248.85, 'time_offensive_half': 109.85, 'time_behind_ball': 266.33, 'time_infront_ball': 92.37, 'time_most_back': 184.3, 'time_most_forward': 154.2, 'goals_against_while_last_defender': 1, 'time_closest_to_ball': 155.9, 'time_farthest_from_ball': 182.7, 'percent_defensive_third': 49.84109, 'percent_offensive_third': 18.907164, 'percent_neutral_third': 31.251741, 'percent_defensive_half': 69.37552, 'percent_offensive_half': 30.624475, 'percent_behind_ball': 74.24867, 'percent_infront_ball': 25.751326, 'percent_most_back': 53.493164, 'percent_most_forward': 44.756626, 'percent_closest_to_ball': 45.25005, 'percent_farthest_from_ball': 53.028763}, 'demo': {'inflicted': 0, 'taken': 1}}}]",167.46,177.26,10,8,2,3,6,2,1270,20.0,836,853.3364,89.69,4900,1158,3466,718,1434,440,40,8,127,39,358,98,347,111.56,48.36,297.01,146.15,104.119995,154.59,1034650,99.020004,296.83,324.82,408.09003,281.47998,31.09,12.959999,143,348.22998,218.26001,154.18,475.11,245.56,537.82996,182.84,0,1,Ranked Doubles,DFH Stadium (Stormy),EU716-Burnout11,EU,replay_data_76561199013541842_42.json,,,
